time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
8.95443156,-9.48637354,17.35873381,2.44455276,-3.07626479,0.72299319,0.04964561,0.18532174,-0.04355488,-0.00299077,-0.08542100,0.02007591,0.00137855,-0.08716393,0.02048554,0.00140668,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
8.97443156,-9.54786189,17.37318499,2.44554507,-3.07257556,0.72212614,0.04958607,0.18359598,-0.04314929,-0.00296292,-0.08715077,0.02048244,0.00140646,-0.08580699,0.02016662,0.00138478,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
8.99443156,-9.60927679,17.38761891,2.44653620,-3.06892118,0.72126728,0.04952710,0.18183589,-0.04273563,-0.00293452,-0.08885302,0.02088251,0.00143393,-0.08441190,0.01983874,0.00136226,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.01443156,-9.67061897,17.40203574,2.44752616,-3.06530235,0.72041677,0.04946869,0.18004205,-0.04231403,-0.00290557,-0.09052699,0.02127593,0.00146095,-0.08297843,0.01950184,0.00133913,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.03443156,-9.73188913,17.41643564,2.44851496,-3.06171972,0.71957477,0.04941088,0.17821501,-0.04188464,-0.00287608,-0.09217190,0.02166252,0.00148750,-0.08150631,0.01915586,0.00131537,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.05443156,-9.79308800,17.43081879,2.44950260,-3.05817397,0.71874143,0.04935365,0.17635537,-0.04144758,-0.00284607,-0.09378698,0.02204211,0.00151356,-0.07999531,0.01880074,0.00129099,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.07443156,-9.85421634,17.44518536,2.45048911,-3.05466572,0.71791691,0.04929704,0.17446373,-0.04100300,-0.00281554,-0.09537145,0.02241449,0.00153913,-0.07844517,0.01843642,0.00126597,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.09443156,-9.91527489,17.45953552,2.45147449,-3.05119563,0.71710136,0.04924104,0.17254072,-0.04055105,-0.00278451,-0.09692453,0.02277950,0.00156419,-0.07685564,0.01806285,0.00124032,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.11443156,-9.97626442,17.47386947,2.45245875,-3.04776430,0.71629492,0.04918566,0.17058697,-0.04009187,-0.00275298,-0.09844542,0.02313694,0.00158874,-0.07522647,0.01767996,0.00121403,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.13443156,-10.03718572,17.48818738,2.45344192,-3.04437235,0.71549773,0.04913092,0.16860312,-0.03962562,-0.00272096,-0.09993332,0.02348664,0.00161275,-0.07355742,0.01728769,0.00118709,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.15443156,-10.09803958,17.50248944,2.45442399,-3.04102037,0.71470994,0.04907682,0.16658986,-0.03915246,-0.00268847,-0.10138745,0.02382839,0.00163622,-0.07184822,0.01688599,0.00115951,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.17443156,-10.15882681,17.51677584,2.45540499,-3.03770894,0.71393168,0.04902338,0.16454786,-0.03867254,-0.00265552,-0.10280698,0.02416201,0.00165913,-0.07009864,0.01647480,0.00113127,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.19443156,-10.21954821,17.53104677,2.45638493,-3.03443864,0.71316308,0.04897061,0.16247782,-0.03818603,-0.00262211,-0.10419112,0.02448732,0.00168146,-0.06830841,0.01605405,0.00110238,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.21443156,-10.28020463,17.54530243,2.45736382,-3.03121001,0.71240428,0.04891850,0.16038045,-0.03769311,-0.00258826,-0.10553905,0.02480411,0.00170322,-0.06647730,0.01562370,0.00107283,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.23443156,-10.34079690,17.55954301,2.45834168,-3.02802360,0.71165540,0.04886708,0.15825650,-0.03719393,-0.00255399,-0.10684994,0.02511220,0.00172437,-0.06460505,0.01518368,0.00104261,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.25443156,-10.40132586,17.57376871,2.45931851,-3.02487993,0.71091656,0.04881635,0.15610671,-0.03668868,-0.00251929,-0.10812297,0.02541139,0.00174492,-0.06269140,0.01473393,0.00101173,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.27443156,-10.46179238,17.58797974,2.46029434,-3.02177950,0.71018789,0.04876631,0.15393184,-0.03617753,-0.00248419,-0.10935732,0.02570149,0.00176484,-0.06073612,0.01427439,0.00098018,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.29443156,-10.52219733,17.60217630,2.46126917,-3.01872281,0.70946950,0.04871698,0.15173268,-0.03566068,-0.00244870,-0.11055214,0.02598230,0.00178412,-0.05873895,0.01380501,0.00094795,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.31443156,-10.58254159,17.61635859,2.46224302,-3.01571035,0.70876150,0.04866836,0.14951002,-0.03513830,-0.00241283,-0.11170659,0.02625363,0.00180275,-0.05669964,0.01332572,0.00091503,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.33443156,-10.64282604,17.63052683,2.46321591,-3.01274257,0.70806400,0.04862047,0.14726469,-0.03461060,-0.00237660,-0.11281984,0.02651527,0.00182072,-0.05461794,0.01283648,0.00088144,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.35443156,-10.70305159,17.64468122,2.46418784,-3.00981991,0.70737711,0.04857330,0.14499751,-0.03407776,-0.00234001,-0.11389103,0.02676702,0.00183800,-0.05249360,0.01233721,0.00084716,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.37443156,-10.76321914,17.65882198,2.46515884,-3.00694280,0.70670093,0.04852687,0.14270933,-0.03353999,-0.00230308,-0.11491930,0.02700869,0.00185460,-0.05032637,0.01182786,0.00081218,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.39443156,-10.82332961,17.67294933,2.46612892,-3.00411167,0.70603554,0.04848118,0.14040103,-0.03299748,-0.00226583,-0.11590379,0.02724007,0.00187049,-0.04811600,0.01130837,0.00077651,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.41443156,-10.88338392,17.68706348,2.46709810,-3.00132689,0.70538106,0.04843624,0.13807348,-0.03245045,-0.00222827,-0.11684365,0.02746095,0.00188565,-0.04586224,0.01077868,0.00074014,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.43443156,-10.94338300,17.70116465,2.46806638,-2.99858885,0.70473756,0.04839205,0.13572759,-0.03189911,-0.00219041,-0.11773799,0.02767114,0.00190009,-0.04356484,0.01023874,0.00070306,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.45443156,-11.00332779,17.71525306,2.46903378,-2.99589790,0.70410512,0.04834863,0.13336427,-0.03134368,-0.00215227,-0.11858595,0.02787043,0.00191377,-0.04122354,0.00968848,0.00066528,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.47443156,-11.06321923,17.72932893,2.47000033,-2.99325439,0.70348383,0.04830596,0.13098446,-0.03078437,-0.00211386,-0.11938664,0.02805861,0.00192669,-0.03883811,0.00912785,0.00062678,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.49443156,-11.12305828,17.74339248,2.47096603,-2.99065863,0.70287377,0.04826407,0.12858913,-0.03022141,-0.00207521,-0.12013918,0.02823548,0.00193884,-0.03640829,0.00855679,0.00058757,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.51443156,-11.18284590,17.75744395,2.47193090,-2.98811092,0.70227500,0.04822296,0.12617922,-0.02965503,-0.00203632,-0.12084267,0.02840082,0.00195019,-0.03393383,0.00797523,0.00054763,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.53443156,-11.24258304,17.77148356,2.47289495,-2.98561155,0.70168759,0.04818262,0.12375575,-0.02908546,-0.00199720,-0.12149623,0.02855442,0.00196074,-0.03141447,0.00738313,0.00050698,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.55443156,-11.30227068,17.78551153,2.47385821,-2.98316078,0.70111160,0.04814307,0.12131971,-0.02851293,-0.00195789,-0.12209895,0.02869607,0.00197047,-0.02884998,0.00678041,0.00046559,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.57443156,-11.36190980,17.79952810,2.47482068,-2.98075884,0.70054709,0.04810431,0.11887214,-0.02793769,-0.00191839,-0.12264993,0.02882556,0.00197936,-0.02624009,0.00616703,0.00042347,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.59443156,-11.42150136,17.81353349,2.47578238,-2.97840596,0.69999411,0.04806634,0.11641407,-0.02735999,-0.00187872,-0.12314825,0.02894268,0.00198740,-0.02358456,0.00554292,0.00038061,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.61443156,-11.48104636,17.82752794,2.47674334,-2.97610234,0.69945271,0.04802916,0.11394657,-0.02678007,-0.00183890,-0.12359300,0.02904721,0.00199458,-0.02088315,0.00490802,0.00033702,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.63443156,-11.54054579,17.84151168,2.47770356,-2.97384815,0.69892292,0.04799278,0.11147071,-0.02619819,-0.00179895,-0.12398327,0.02913893,0.00200088,-0.01813559,0.00426228,0.00029268,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.65443156,-11.60000062,17.85548494,2.47866305,-2.97164356,0.69840479,0.04795720,0.10898760,-0.02561460,-0.00175887,-0.12431812,0.02921763,0.00200628,-0.01534164,0.00360564,0.00024759,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.67443156,-11.65941186,17.86944795,2.47962185,-2.96948869,0.69789835,0.04792243,0.10649836,-0.02502957,-0.00171870,-0.12459662,0.02928308,0.00201077,-0.01250104,0.00293803,0.00020175,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.69443156,-11.71878050,17.88340095,2.48057996,-2.96738366,0.69740362,0.04788845,0.10400412,-0.02444337,-0.00167845,-0.12481785,0.02933507,0.00201434,-0.00961356,0.00225941,0.00015515,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.71443156,-11.77810754,17.89734417,2.48153739,-2.96532855,0.69692062,0.04785529,0.10150604,-0.02385626,-0.00163813,-0.12498085,0.02937338,0.00201698,-0.00667894,0.00156970,0.00010779,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.73443156,-11.83739398,17.91127785,2.48249417,-2.96332343,0.69644937,0.04782293,0.09900528,-0.02326853,-0.00159777,-0.12508469,0.02939779,0.00201865,-0.00369692,0.00086886,0.00005966,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.75443156,-11.89664081,17.92520222,2.48345032,-2.96136835,0.69598988,0.04779138,0.09650305,-0.02268044,-0.00155739,-0.12512841,0.02940806,0.00201936,-0.00066726,0.00015682,0.00001077,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.77443156,-11.95584904,17.93911752,2.48440583,-2.95946331,0.69554215,0.04776063,0.09400055,-0.02209230,-0.00151701,-0.12511106,0.02940399,0.00201908,0.00241029,-0.00056647,-0.00003890,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.79443156,-12.01501968,17.95302399,2.48536075,-2.95760832,0.69510619,0.04773070,0.09149902,-0.02150438,-0.00147664,-0.12503168,0.02938533,0.00201780,0.00553598,-0.00130108,-0.00008934,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.81443156,-12.07415371,17.96692185,2.48631507,-2.95580334,0.69468197,0.04770157,0.08899970,-0.02091698,-0.00143630,-0.12488930,0.02935187,0.00201550,0.00871007,-0.00204707,-0.00014057,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.83443156,-12.13325214,17.98081135,2.48726881,-2.95404831,0.69426950,0.04767325,0.08650388,-0.02033041,-0.00139602,-0.12468295,0.02930337,0.00201217,0.01193279,-0.00280448,-0.00019257,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.85443156,-12.19231597,17.99469271,2.48822200,-2.95234315,0.69386875,0.04764573,0.08401282,-0.01974495,-0.00135582,-0.12441166,0.02923961,0.00200779,0.01520441,-0.00357339,-0.00024537,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.87443156,-12.25134620,18.00856617,2.48917465,-2.95068776,0.69347969,0.04761901,0.08152785,-0.01916093,-0.00131572,-0.12407445,0.02916036,0.00200235,0.01852517,-0.00435384,-0.00029896,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.89443156,-12.31034382,18.02243197,2.49012677,-2.94908199,0.69310230,0.04759310,0.07905029,-0.01857864,-0.00127574,-0.12367032,0.02906538,0.00199583,0.02189533,-0.00514591,-0.00035335,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.91443156,-12.36930981,18.03629034,2.49107838,-2.94752569,0.69273653,0.04756798,0.07658149,-0.01799842,-0.00123589,-0.12319830,0.02895444,0.00198821,0.02531512,-0.00594964,-0.00040854,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.93443156,-12.42824517,18.05014151,2.49202949,-2.94601866,0.69238235,0.04754366,0.07412282,-0.01742057,-0.00119621,-0.12265739,0.02882732,0.00197948,0.02878481,-0.00676509,-0.00046454,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.95443156,-12.48715088,18.06398571,2.49298013,-2.94456070,0.69203969,0.04752013,0.07167566,-0.01684543,-0.00115672,-0.12204658,0.02868376,0.00196962,0.03230464,-0.00759234,-0.00052134,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.97443156,-12.54602793,18.07782318,2.49393030,-2.94315155,0.69170851,0.04749739,0.06924142,-0.01627333,-0.00111744,-0.12136487,0.02852354,0.00195862,0.03587486,-0.00843142,-0.00057896,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
9.99443156,-12.60487727,18.09165413,2.49488003,-2.94179094,0.69138874,0.04747543,0.06682154,-0.01570460,-0.00107838,-0.12061124,0.02834642,0.00194646,0.03949573,-0.00928241,-0.00063739,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
10.01443156,-12.66369988,18.10547880,2.49582933,-2.94047858,0.69108030,0.04745425,0.06441746,-0.01513959,-0.00103959,-0.11978470,0.02815217,0.00193312,0.04316749,-0.01014536,-0.00069665,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
10.03443156,-12.72249673,18.11929742,2.49677821,-2.93921413,0.69078313,0.04743385,0.06203065,-0.01457863,-0.00100107,-0.11888420,0.02794053,0.00191859,0.04689039,-0.01102032,-0.00075673,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
10.05443156,-12.78126877,18.13311020,2.49772668,-2.93799723,0.69049713,0.04741421,0.05966259,-0.01402209,-0.00096285,-0.11790874,0.02771127,0.00190284,0.05066469,-0.01190737,-0.00081764,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
10.07443156,-12.84001694,18.14691738,2.49867478,-2.93682749,0.69022221,0.04739533,0.05731481,-0.01347030,-0.00092496,-0.11685727,0.02746415,0.00188587,0.05449063,-0.01280655,-0.00087938,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
10.09443156,-12.89874218,18.16071916,2.49962250,-2.93570449,0.68995828,0.04737721,0.05498882,-0.01292364,-0.00088742,-0.11572877,0.02719893,0.00186766,0.05836846,-0.01371793,-0.00094197,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
10.11443156,-12.95744542,18.17451578,2.50056987,-2.93462778,0.68970523,0.04735983,0.05268617,-0.01238247,-0.00085026,-0.11452219,0.02691536,0.00184819,0.06229844,-0.01464157,-0.00100539,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
10.13443156,-13.01612759,18.18830744,2.50151690,-2.93359688,0.68946294,0.04734319,0.05040846,-0.01184715,-0.00081351,-0.11323648,0.02661319,0.00182744,0.06628080,-0.01557752,-0.00106966,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
10.15443156,-13.07478960,18.20209437,2.50246361,-2.93261127,0.68923130,0.04732729,0.04815725,-0.01131806,-0.00077717,-0.11187060,0.02629217,0.00180540,0.07031582,-0.01652584,-0.00113478,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
10.17443156,-13.13343234,18.21587677,2.50341000,-2.93167040,0.68901018,0.04731210,0.04593417,-0.01079559,-0.00074130,-0.11042350,0.02595207,0.00178204,0.07440372,-0.01748659,-0.00120075,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
10.19443156,-13.19205671,18.22965484,2.50435609,-2.93077370,0.68879943,0.04729763,0.04374086,-0.01028011,-0.00070590,-0.10889410,0.02559263,0.00175736,0.07854477,-0.01845983,-0.00126758,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
